1689765002327,1678,Token,200,OK,AMDPlaybackValidation 1-1,text,true,,1444,329,1,1,https://auth.api.edge.amdvids.com/oauth2/token,1670,0,1281
1689765004059,592,DeviceRegister,200,OK,AMDPlaybackValidation 1-1,text,true,,888,2194,1,1,https://device-register-service.api.edge.amdvids.com/device/app/register,591,0,334
1689765004655,73,X DeviceID,200,OK,AMDPlaybackValidation 1-1,text,true,,1013,350,1,1,https://device-token.api.product.firstlight.ai/platform/device/token,73,0,44
1689765004729,1137,playbackAuth,200,OK,AMDPlaybackValidation 1-1,text,true,,3958,2838,1,1,https://playback-auth-service.api.edge.amdvids.com/media/content/authorize,1135,0,337
1689765005890,2970,Master Manifest _EPG | KRTV Great Falls MT_CCB34894-6026-4066-9311-FFBFD9C77675,200,OK,AMDPlaybackValidation 1-1,text,true,,2084,2102,1,1,https://s1host2.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config1/playlist.m3u8?ads.cdnhost=s1host2.localnow.api.cms.amdvids.com&ads.playbackid=CCB34894-6026-4066-9311-FFBFD9C77675&ads.attrn1=rule_id&ads.attrv1=5B14C7EA-CEDF-47BF-B762-4FF83F06A91E-1689369785&ads.attrn3=qp_content_id&ads.attrv3=CCB34894-6026-4066-9311-FFBFD9C77675&ads.attrn21=content_type&ads.attrv21=channel&ads.attrn22=content_custom_3_param&ads.attrv22=channel&ads.attrn23=us_privacy&ads.attrv23=&ads.attrn24=content_provider&ads.attrv24=krtv&ads.attrn25=ifa_type&ads.attrv25=&ads.attrn26=device_make&ads.attrv26=&ads.attrn27=ua&ads.attrv27=&ads.attrn28=app_name&ads.attrv28=&ads.attrn29=w&ads.attrv29=&ads.attrn30=device_type&ads.attrv30=&ads.attrn31=url&ads.attrv31=&ads.attrn32=did&ads.attrv32=&ads.attrn33=channel_ext_id&ads.attrv33=62701632b31e377f50040c12&ads.attrn34=app_store_url&ads.attrv34=&ads.attrn35=content_producer_name&ads.attrv35=Scripps%20Media%20INC&ads.attrn36=content_custom_1_param&ads.attrv36=CCB34894-6026-4066-9311-FFBFD9C77675&ads.attrn37=channel_brand_id&ads.attrv37=AMDB012740&ads.attrn38=channel_title&ads.attrv38=EPG%20%20KRTV%20Great%20Falls%20MT&ads.attrn39=channel_language&ads.attrv39=English&ads.attrn40=channel_rating&ads.attrv40=TV-PG&ads.attrn41=app_bundle&ads.attrv41=&ads.attrn42=channel_corp&ads.attrv42=Scripps%20Media%20INC&ads.attrn43=content_livestream&ads.attrv43=1&ads.attrn44=pos&ads.attrv44=midroll&ads.attrn45=content_custom_2_param&ads.attrv45=AMDB012740&ads.attrn46=cust_devicename&ads.attrv46=&ads.attrn47=channel_company_id&ads.attrv47=AMDP500135&ads.attrn48=network_name&ads.attrv48=krtv&ads.attrn49=ip&ads.attrv49=&ads.attrn50=dnt&ads.attrv50=&ads.attrn51=channel_id&ads.attrv51=CCB34894-6026-4066-9311-FFBFD9C77675&ads.attrn52=channel_genre&ads.attrv52=More%20Cities&ads.attrn53=app_version&ads.attrv53=&ads.attrn54=h&ads.attrv54=&ads.attrn55=channel_name&ads.attrv55=EPG%20%20KRTV%20Great%20Falls%20MT&ads.attrn56=device_model&ads.attrv56=,2970,0,411
1689765008890,8,Variant _ 1024x576 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - master playlist,200,OK,AMDPlaybackValidation 1-1,text,true,,2092,2102,1,1,https://s1host2.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config1/playlist.m3u8?ads.cdnhost=s1host2.localnow.api.cms.amdvids.com&ads.playbackid=CCB34894-6026-4066-9311-FFBFD9C77675&ads.attrn1=rule_id&ads.attrv1=5B14C7EA-CEDF-47BF-B762-4FF83F06A91E-1689369785&ads.attrn3=qp_content_id&ads.attrv3=CCB34894-6026-4066-9311-FFBFD9C77675&ads.attrn21=content_type&ads.attrv21=channel&ads.attrn22=content_custom_3_param&ads.attrv22=channel&ads.attrn23=us_privacy&ads.attrv23=&ads.attrn24=content_provider&ads.attrv24=krtv&ads.attrn25=ifa_type&ads.attrv25=&ads.attrn26=device_make&ads.attrv26=&ads.attrn27=ua&ads.attrv27=&ads.attrn28=app_name&ads.attrv28=&ads.attrn29=w&ads.attrv29=&ads.attrn30=device_type&ads.attrv30=&ads.attrn31=url&ads.attrv31=&ads.attrn32=did&ads.attrv32=&ads.attrn33=channel_ext_id&ads.attrv33=62701632b31e377f50040c12&ads.attrn34=app_store_url&ads.attrv34=&ads.attrn35=content_producer_name&ads.attrv35=Scripps%20Media%20INC&ads.attrn36=content_custom_1_param&ads.attrv36=CCB34894-6026-4066-9311-FFBFD9C77675&ads.attrn37=channel_brand_id&ads.attrv37=AMDB012740&ads.attrn38=channel_title&ads.attrv38=EPG%20%20KRTV%20Great%20Falls%20MT&ads.attrn39=channel_language&ads.attrv39=English&ads.attrn40=channel_rating&ads.attrv40=TV-PG&ads.attrn41=app_bundle&ads.attrv41=&ads.attrn42=channel_corp&ads.attrv42=Scripps%20Media%20INC&ads.attrn43=content_livestream&ads.attrv43=1&ads.attrn44=pos&ads.attrv44=midroll&ads.attrn45=content_custom_2_param&ads.attrv45=AMDB012740&ads.attrn46=cust_devicename&ads.attrv46=&ads.attrn47=channel_company_id&ads.attrv47=AMDP500135&ads.attrn48=network_name&ads.attrv48=krtv&ads.attrn49=ip&ads.attrv49=&ads.attrn50=dnt&ads.attrv50=&ads.attrn51=channel_id&ads.attrv51=CCB34894-6026-4066-9311-FFBFD9C77675&ads.attrn52=channel_genre&ads.attrv52=More%20Cities&ads.attrn53=app_version&ads.attrv53=&ads.attrn54=h&ads.attrv54=&ads.attrn55=channel_name&ads.attrv55=EPG%20%20KRTV%20Great%20Falls%20MT&ads.attrn56=device_model&ads.attrv56=,8,0,0
1689765008911,2528,Variant _ 1024x576 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - media playlist,200,OK,AMDPlaybackValidation 1-1,text,true,,1693,310,1,1,https://s1host2.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config1/../../../manifest/c189661feba961c19bc5fb60b57879ee9b84548a/config1/82ef0cb7-0a25-4fa1-8cc3-49b4a8a78591/0.m3u8,2528,0,0
1689765011452,3215,Variant _ 1024x576 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - media segment,200,OK,AMDPlaybackValidation 1-1,bin,true,,1448733,200,1,1,https://s1host2.localnow.api.cms.amdvids.com/CCB34894-6026-4066-9311-FFBFD9C77675/playlistR576p_92674.ts,2360,0,0
1689765014669,3069,Variant _ 1024x576 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - media segment,200,OK,AMDPlaybackValidation 1-1,bin,true,,1485769,200,1,1,https://s1host2.localnow.api.cms.amdvids.com/CCB34894-6026-4066-9311-FFBFD9C77675/playlistR576p_92675.ts,2201,0,0
1689765017738,3702,Variant _ 1024x576 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - media segment,200,OK,AMDPlaybackValidation 1-1,bin,true,,1526753,200,1,1,https://s1host2.localnow.api.cms.amdvids.com/CCB34894-6026-4066-9311-FFBFD9C77675/playlistR576p_92676.ts,2830,0,0
1689765021440,5762,Variant _ 1024x576 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - media segment,200,OK,AMDPlaybackValidation 1-1,bin,true,,1542733,200,1,1,https://s1host2.localnow.api.cms.amdvids.com/CCB34894-6026-4066-9311-FFBFD9C77675/playlistR576p_92677.ts,2915,0,0
1689765027202,3571,Variant _ 1024x576 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - media segment,200,OK,AMDPlaybackValidation 1-1,bin,true,,1512841,200,1,1,https://s1host2.localnow.api.cms.amdvids.com/CCB34894-6026-4066-9311-FFBFD9C77675/playlistR576p_92678.ts,2184,0,0
1689765030775,3813,Variant _ 1280x720 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - master playlist,200,OK,AMDPlaybackValidation 1-1,text,true,,2084,2102,1,1,https://s1host2.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config1/playlist.m3u8?ads.cdnhost=s1host2.localnow.api.cms.amdvids.com&ads.playbackid=CCB34894-6026-4066-9311-FFBFD9C77675&ads.attrn1=rule_id&ads.attrv1=5B14C7EA-CEDF-47BF-B762-4FF83F06A91E-1689369785&ads.attrn3=qp_content_id&ads.attrv3=CCB34894-6026-4066-9311-FFBFD9C77675&ads.attrn21=content_type&ads.attrv21=channel&ads.attrn22=content_custom_3_param&ads.attrv22=channel&ads.attrn23=us_privacy&ads.attrv23=&ads.attrn24=content_provider&ads.attrv24=krtv&ads.attrn25=ifa_type&ads.attrv25=&ads.attrn26=device_make&ads.attrv26=&ads.attrn27=ua&ads.attrv27=&ads.attrn28=app_name&ads.attrv28=&ads.attrn29=w&ads.attrv29=&ads.attrn30=device_type&ads.attrv30=&ads.attrn31=url&ads.attrv31=&ads.attrn32=did&ads.attrv32=&ads.attrn33=channel_ext_id&ads.attrv33=62701632b31e377f50040c12&ads.attrn34=app_store_url&ads.attrv34=&ads.attrn35=content_producer_name&ads.attrv35=Scripps%20Media%20INC&ads.attrn36=content_custom_1_param&ads.attrv36=CCB34894-6026-4066-9311-FFBFD9C77675&ads.attrn37=channel_brand_id&ads.attrv37=AMDB012740&ads.attrn38=channel_title&ads.attrv38=EPG%20%20KRTV%20Great%20Falls%20MT&ads.attrn39=channel_language&ads.attrv39=English&ads.attrn40=channel_rating&ads.attrv40=TV-PG&ads.attrn41=app_bundle&ads.attrv41=&ads.attrn42=channel_corp&ads.attrv42=Scripps%20Media%20INC&ads.attrn43=content_livestream&ads.attrv43=1&ads.attrn44=pos&ads.attrv44=midroll&ads.attrn45=content_custom_2_param&ads.attrv45=AMDB012740&ads.attrn46=cust_devicename&ads.attrv46=&ads.attrn47=channel_company_id&ads.attrv47=AMDP500135&ads.attrn48=network_name&ads.attrv48=krtv&ads.attrn49=ip&ads.attrv49=&ads.attrn50=dnt&ads.attrv50=&ads.attrn51=channel_id&ads.attrv51=CCB34894-6026-4066-9311-FFBFD9C77675&ads.attrn52=channel_genre&ads.attrv52=More%20Cities&ads.attrn53=app_version&ads.attrv53=&ads.attrn54=h&ads.attrv54=&ads.attrn55=channel_name&ads.attrv55=EPG%20%20KRTV%20Great%20Falls%20MT&ads.attrn56=device_model&ads.attrv56=,3813,0,0
1689765034596,2443,Variant _ 1280x720 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - media playlist,200,OK,AMDPlaybackValidation 1-1,text,true,,1693,310,1,1,https://s1host2.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config1/../../../manifest/c189661feba961c19bc5fb60b57879ee9b84548a/config1/0c16ae30-4875-44b9-b38a-88c887a2c7da/1.m3u8,2443,0,0
1689765037043,5372,Variant _ 1280x720 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - media segment,200,OK,AMDPlaybackValidation 1-1,bin,true,,2331769,200,1,1,https://s1host2.localnow.api.cms.amdvids.com/CCB34894-6026-4066-9311-FFBFD9C77675/playlistR720P_92678.ts,2130,0,0
1689765042414,5891,Variant _ 1280x720 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - media segment,200,OK,AMDPlaybackValidation 1-1,bin,true,,2168585,200,1,1,https://s1host2.localnow.api.cms.amdvids.com/CCB34894-6026-4066-9311-FFBFD9C77675/playlistR720P_92679.ts,2841,0,0
1689765048306,5272,Variant _ 1280x720 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - media segment,200,OK,AMDPlaybackValidation 1-1,bin,true,,2320489,200,1,1,https://s1host2.localnow.api.cms.amdvids.com/CCB34894-6026-4066-9311-FFBFD9C77675/playlistR720P_92680.ts,2084,0,0
1689765053579,5749,Variant _ 1280x720 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - media segment,200,OK,AMDPlaybackValidation 1-1,bin,true,,2200169,200,1,1,https://s1host2.localnow.api.cms.amdvids.com/CCB34894-6026-4066-9311-FFBFD9C77675/playlistR720P_92681.ts,2665,0,0
1689765059327,6126,Variant _ 1280x720 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - media segment,200,OK,AMDPlaybackValidation 1-1,bin,true,,2269541,200,1,1,https://s1host2.localnow.api.cms.amdvids.com/CCB34894-6026-4066-9311-FFBFD9C77675/playlistR720P_92682.ts,2911,0,0
1689765065455,3871,Variant _ 1920x1080 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - master playlist,200,OK,AMDPlaybackValidation 1-1,text,true,,2084,2102,1,1,https://s1host2.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config1/playlist.m3u8?ads.cdnhost=s1host2.localnow.api.cms.amdvids.com&ads.playbackid=CCB34894-6026-4066-9311-FFBFD9C77675&ads.attrn1=rule_id&ads.attrv1=5B14C7EA-CEDF-47BF-B762-4FF83F06A91E-1689369785&ads.attrn3=qp_content_id&ads.attrv3=CCB34894-6026-4066-9311-FFBFD9C77675&ads.attrn21=content_type&ads.attrv21=channel&ads.attrn22=content_custom_3_param&ads.attrv22=channel&ads.attrn23=us_privacy&ads.attrv23=&ads.attrn24=content_provider&ads.attrv24=krtv&ads.attrn25=ifa_type&ads.attrv25=&ads.attrn26=device_make&ads.attrv26=&ads.attrn27=ua&ads.attrv27=&ads.attrn28=app_name&ads.attrv28=&ads.attrn29=w&ads.attrv29=&ads.attrn30=device_type&ads.attrv30=&ads.attrn31=url&ads.attrv31=&ads.attrn32=did&ads.attrv32=&ads.attrn33=channel_ext_id&ads.attrv33=62701632b31e377f50040c12&ads.attrn34=app_store_url&ads.attrv34=&ads.attrn35=content_producer_name&ads.attrv35=Scripps%20Media%20INC&ads.attrn36=content_custom_1_param&ads.attrv36=CCB34894-6026-4066-9311-FFBFD9C77675&ads.attrn37=channel_brand_id&ads.attrv37=AMDB012740&ads.attrn38=channel_title&ads.attrv38=EPG%20%20KRTV%20Great%20Falls%20MT&ads.attrn39=channel_language&ads.attrv39=English&ads.attrn40=channel_rating&ads.attrv40=TV-PG&ads.attrn41=app_bundle&ads.attrv41=&ads.attrn42=channel_corp&ads.attrv42=Scripps%20Media%20INC&ads.attrn43=content_livestream&ads.attrv43=1&ads.attrn44=pos&ads.attrv44=midroll&ads.attrn45=content_custom_2_param&ads.attrv45=AMDB012740&ads.attrn46=cust_devicename&ads.attrv46=&ads.attrn47=channel_company_id&ads.attrv47=AMDP500135&ads.attrn48=network_name&ads.attrv48=krtv&ads.attrn49=ip&ads.attrv49=&ads.attrn50=dnt&ads.attrv50=&ads.attrn51=channel_id&ads.attrv51=CCB34894-6026-4066-9311-FFBFD9C77675&ads.attrn52=channel_genre&ads.attrv52=More%20Cities&ads.attrn53=app_version&ads.attrv53=&ads.attrn54=h&ads.attrv54=&ads.attrn55=channel_name&ads.attrv55=EPG%20%20KRTV%20Great%20Falls%20MT&ads.attrn56=device_model&ads.attrv56=,3871,0,0
1689765069330,2852,Variant _ 1920x1080 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - media playlist,200,OK,AMDPlaybackValidation 1-1,text,true,,1705,310,1,1,https://s1host2.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config1/../../../manifest/c189661feba961c19bc5fb60b57879ee9b84548a/config1/39756980-fe8e-4f39-92aa-2973ca259fa4/2.m3u8,2852,0,349
1689765072185,10343,Variant _ 1920x1080 _ CCB34894-6026-4066-9311-FFBFD9C77675 _ EPG | KRTV Great Falls MT - media segment,200,OK,AMDPlaybackValidation 1-1,bin,true,,3041469,201,1,1,https://s1host2.localnow.api.cms.amdvids.com/CCB34894-6026-4066-9311-FFBFD9C77675/playlistR1080p_92685.ts,2249,0,0
